1,0.10110742598772049,0.18425840139389038,176.76890563964844,67.38713461242271,0.8590680942228454,-2.493701851664346,4.813153917308744,4.896388191940407,5.021853662387493,4.695177093976974,7.962974069718579,4.811044568749767,668.0110407735224,638.9519253721369,615.0388957316859,0.011814168727462531,0.011814168727462531,670.0703471366871,0.7910148423319798,0.7909615656566777,0.7891426499892618,0.9940929156362687,0.9940929156362687,0.7910162136577641,0.945190110852573,0.9394936268550985,0.930634925932908,0.9682299977781141,0.9682299977781141,0.9450517464063585,0.747233173284003,0.7472344567051769,0.7472260612132339,0.7851495890231049,0.7851495890231049,0.7472333991690008,1.5258789062499998e-05,1.52587890625e-05,1.5258789062500003e-05,1.52587890625e-05,1.52587890625e-05,1.52587890625e-05
1,0.17867164313793182,0.2203414887189865,131.06761169433594,50.87860311318275,-0.36540665087643426,-0.5388865096030164,5.091136879126415,5.137440674835462,5.240540044151301,5.235064777237678,7.991287084379716,5.095761314521402,1215.4380276028405,1213.4214718537378,1217.9140351660785,0.024580523173582267,0.024580523173582267,1236.0736075751488,0.6617095288589706,0.6603761524856336,0.6575960406155031,0.9877097384132089,0.9877097384132089,0.6617277638661905,0.8751631767515675,0.8630170559638376,0.838815026816902,0.9479267564383387,0.9479267564383387,0.8742619400820127,0.6060006909412389,0.6059977808219217,0.6059860868003475,0.709919926186744,0.709919926186744,0.6060005969368487,1.5258789062500003e-05,1.5258789062500003e-05,1.52587890625e-05,1.52587890625e-05,1.52587890625e-05,1.52587890625e-05
1,0.16114003956317902,0.22783547639846802,125.88482666015625,48.704214480656596,0.006154979766572741,-0.23985663567203458,5.1323123840107865,5.163081436307925,5.241603566754231,5.242928892863553,8.003628102281212,5.130725370385496,1373.644946172249,1354.0747757177037,1347.950538277512,0.027751196172248804,0.027751196172248804,1387.8825358851677,0.6486924193190712,0.6486341436728646,0.6462942605064612,0.9861244019138755,0.9861244019138755,0.6487019695238473,0.8520577175948091,0.8371970074586838,0.8089901061096623,0.9417371285852251,0.9417371285852251,0.8512615141864514,0.5950054570810108,0.5950044553594238,0.5949956126321713,0.7047764366500765,0.7047764366500765,0.5950056535925871,1.5258789062500003e-05,1.52587890625e-05,1.5258789062499998e-05,1.52587890625e-05,1.52587890625e-05,1.52587890625e-05
1,0.328041136264801,0.1226823553442955,148.81033325195312,58.03735730613239,0.00793720426627982,-9.403702034733701,5.01071303505673,5.010234562780997,5.048153431214226,5.352024893246405,7.8208266606784544,5.018018209364926,450.547254509018,425.1915297261189,390.5371409485638,0.010180360721442886,0.010180360721442886,450.8668403473614,0.7248855628895681,0.7251976325187568,0.7223982090484278,0.9949098196392786,0.9949098196392786,0.723753108929723,0.9585881108443794,0.9583925767837321,0.9606105116351187,0.9783587456464422,0.9783587456464422,0.9608090122842483,0.6166089297986085,0.6166049014929219,0.6165978770791617,0.7207711009191514,0.7207711009191514,0.6166042348341612,1.5258789062499998e-05,1.52587890625e-05,1.52587890625e-05,1.52587890625e-05,1.52587890625e-05,1.5258789062499998e-05
1,0.043386172503232956,0.36183464527130127,147.24356079101562,49.18677175225524,12.480680030888765,2.7839359361834046,5.130653386155332,5.146209837096367,5.15069438848106,4.596933122385638,8.263101378726242,5.130129838330341,374.8532693984306,319.4068558294365,311.2256558611398,0.0074740429579139255,0.0074740429579139255,374.85162082904014,0.8519318579901524,0.8496070069035739,0.8490089173811235,0.9962629785210431,0.9962629785210431,0.8519282654272942,0.9420258121368409,0.9160303031755069,0.9030344371634206,0.9724147431930943,0.9724147431930943,0.9420310749751565,0.8346867947511062,0.8346864958183067,0.8346863991844177,0.8494931037836321,0.8494931037836321,0.8346867945253261,1.52587890625e-05,1.5258789062499998e-05,1.5258789062500003e-05,1.52587890625e-05,1.52587890625e-05,1.52587890625e-05
1,0.21335062384605408,0.2489197999238968,101.13787841796875,38.64559309845189,0.9397268739384228,-0.8685504209610845,5.183862056234325,5.168848759427554,5.1802620213589865,5.262723240094054,7.8146250774063635,5.1949337493753776,1271.5982356412885,1265.2225483800826,1286.823952412015,0.027847668747864443,0.027847668747864443,1301.8748951635448,0.5268587574623651,0.5275448698622655,0.5254378514903235,0.9860761656260678,0.9860761656260678,0.52659808638638,0.8365865376201667,0.8201957243274673,0.8071803823740982,0.943991400451679,0.943991400451679,0.8355707023606949,0.44867655186830147,0.4486788749628082,0.44867692068253484,0.6897379536999813,0.6897379536999813,0.4486754706924679,1.52587890625e-05,1.52587890625e-05,1.52587890625e-05,1.52587890625e-05,1.52587890625e-05,1.5258789062499997e-05
1,0.11156788468360901,0.3629346191883087,147.19752502441406,54.675738552733485,0.3867373650405948,10.080266400549752,5.125907642603185,5.136835253648071,5.146444620624433,5.008172696937056,8.288968902374174,5.125536243795262,364.5836331933107,335.2205754141238,299.6624474914798,0.007363081556629944,0.007363081556629944,364.6298723943886,0.8519500554904582,0.8507728458453695,0.8494641504492918,0.996318459221685,0.996318459221685,0.8519373746036807,0.9434720045272894,0.934827229426478,0.9058413366848137,0.9727897879265289,0.9727897879265289,0.9434696926533235,0.8349959068245051,0.8349956912843807,0.8349954949284062,0.8497595577557511,0.8497595577557511,0.834995903664755,1.5258789062500003e-05,1.5258789062500003e-05,1.5258789062500003e-05,1.52587890625e-05,1.52587890625e-05,1.52587890625e-05
1,0.10101903975009918,0.3475475311279297,147.8725128173828,54.543762687494905,1.9660261357879705,7.4795629595899715,4.9903465613695515,5.0620233052764725,5.125424343559429,5.379411432600272,8.04093750678051,4.990924242267811,839.9292748178505,794.4119990892532,741.9012693533696,0.018442622950819672,0.018442622950819672,841.0908185336975,0.7865703500562906,0.7851690338721838,0.7849949695201643,0.9907786885245902,0.9907786885245902,0.7865401412316059,0.9003714373510604,0.8810923550217767,0.8385813866309486,0.9477349138584353,0.9477349138584353,0.9002585484562847,0.762024110729678,0.7620230371152729,0.7620220198376534,0.7931146678308123,0.7931146678308123,0.7620240969108883,1.52587890625e-05,1.5258789062500003e-05,1.5258789062499998e-05,1.52587890625e-05,1.52587890625e-05,1.5258789062499998e-05
2,0.07769802957773209,0.29975995421409607,180.78375244140625,64.66101844857472,5.545049685787856,4.884599606912926,4.979233531970445,4.942652605833466,5.034564252402894,5.485065479626265,8.590460586123568,4.979235444004275,259.30119438877756,235.7356392785571,214.51364328657314,0.004809619238476954,0.004809619238476954,259.34424048096196,0.8849319844604844,0.8843191246545582,0.8825697637690043,0.9975951903807615,0.9975951903807615,0.884932131286648,0.9685769125566603,0.9602696318107823,0.951044558268763,0.9799630586689208,0.9799630586689208,0.9685719347338367,0.8581288002831216,0.8581292855060302,0.858128597638828,0.8690085826337376,0.8690085826337376,0.8581288010506427,1.5258789062500003e-05,1.52587890625e-05,1.52587890625e-05,1.52587890625e-05,1.52587890625e-05,1.5258789062500003e-05
2,0.08984502404928207,0.37389010190963745,178.93150329589844,62.38376278095711,7.219235140559113,10.82055502776744,4.5943032912999655,4.8494237868911885,4.8660978986767836,5.9739911299573,8.437869990773237,4.594434179306832,373.0695578280007,323.4095016215837,284.8652987437898,0.0076512019452639884,0.0076512019452639884,373.31284949983933,0.8309900451374648,0.8282756254572744,0.825211350344517,0.996174399027368,0.996174399027368,0.8310065796232902,0.9677204987795672,0.9586687011853138,0.9431220228716872,0.9782312341534111,0.9782312341534111,0.9677010232899228,0.768721060210364,0.7687091994415508,0.7687056197381964,0.8005817834051885,0.8005817834051885,0.768721061580788,1.5258789062500003e-05,1.52587890625e-05,1.5258789062500003e-05,1.52587890625e-05,1.52587890625e-05,1.52587890625e-05
